Date,Product,Customer_Category
20/01/2023,['Trash Bags'],Middle-Aged
20/01/2023,"['Spinach', 'Potatoes', 'Hair Gel']",Young Adult
20/01/2023,"['Cereal', 'Nuts', 'Cereal Bars', 'Spices', 'Body wash']",Young Adult
20/01/2023,['Cleaner'],Teenager
20/01/2023,['Diapers'],Homemaker
20/01/2023,"['Tea','Biscuit']",Teenager
20/01/2023,"['Semiya', 'Deodorant', 'Rice','Spices', 'Soap', 'Cooking Oil']",Young Adult
20/01/2023,['Plant Fertilizer'],Senior Citizen
20/01/2023,"['Chips', 'Vinegar', 'Body wash']",Teenager
20/01/2023,"['Stationery', 'Carrots', 'Cereal', 'Coffee','Biscuit']",Middle-Aged
20/01/2023,"['Spinach', 'Milk', 'Tea','Biscuit']",Young Adult
20/01/2023,"['Semiya', 'Stationery', 'Saftey Razor Blade', 'Laundry Detergent']",Senior Citizen
20/01/2023,"['Dhal', 'Air Freshener', 'Wheat Flour', 'Cereal', 'Chips']",Young Adult
20/01/2023,"['Cleaning Spray', 'Sugar', 'Cleaning Spray', 'Cheese', 'Light Bulbs']",Young Adult
20/01/2023,"['Deodorant', 'Apple', 'Ice Cream']",Homemaker
20/01/2023,"['Trash Bags', 'Apple', 'Onions', 'Plant Fertilizer', 'Feminine Hygiene Products','Paper Towel for Faces']",Middle-Aged
20/01/2023,"['Rice','Spices']",Homemaker
20/01/2023,"['Spices','Cereal Bars', 'Ketchup']",Young Adult
20/01/2023,"['Deodorant', 'Honey', 'Toothpaste',  'Tongue Cleaner', 'Deodorant']",Middle-Aged
20/01/2023,"['Cooking Oil', 'Light Bulbs', 'Laundry Detergent', 'Chocolate', 'Wheat Rava']",Middle-Aged
20/01/2023,"['Chips', 'Rice','Spices', 'Soda', 'Dustpan', 'Carrots']",Teenager
20/01/2023,"['Ragi Malt', 'Vegetables', 'Cleaner', 'Tea','Biscuit', 'Shower Gel']",Senior Citizen
20/01/2023,"['Ketchup', 'Dhal','Vegetables','Eggs']",Young Adult
20/01/2023,"['Saftey Razor Blade', 'Ragi Malt']",Young Adult
20/01/2023,"['Tissues' , 'Dhal' , 'Vegetables']",Middle-Aged
20/01/2023,"['Ice Cream', 'Tissues']",Homemaker
20/01/2023,"['Black pepper', 'Shampoo', 'Dustpan']",Senior Citizen
20/01/2023,"['Cereal', 'Deodorant', 'Mop', 'Laundry Detergent']",Senior Citizen
20/01/2023,"['Pasta', 'Dustpan']",Middle-Aged
20/01/2023,"['Vegetables', 'Tissues', 'Dish Soap', 'Jam','Bread']",Teenager
20/01/2023,"['Tissues', 'Dish Soap', 'Toothbrush']",Young Adult
20/01/2023,"['Dishwash scrubber', 'Cleaning Spray', 'Broom']",Young Adult
20/01/2023,"['Soda', 'Mustard']",Teenager
20/01/2023,"['Deodorant', 'Jam','Bread', 'Orange', 'Cheese', 'Hand Sanitizer']",Young Adult
20/01/2023,"['Tea','Biscuit', 'Bread', 'Sugar']",Young Adult
20/01/2023,"['Toothpaste',  'Tongue Cleaner', 'Stationery', 'Chocolate', 'Saftey Razor Blade', 'Dhal']",Young Adult
20/01/2023,"['Spices', 'Cereal', 'Trash Bags', 'Chips', 'Toilet Freshner']",Senior Citizen
20/01/2023,"['Milk', 'Vegetables', 'Chocolate', 'Diapers', 'Black pepper']",Middle-Aged
21/01/2023,"['Rice','Spices', 'Cleaner', 'Toothpaste',  'Tongue Cleaner']",Young Adult
21/01/2023,"['Hand Sanitizer', 'Yogurt']",Senior Citizen
21/01/2023,"['Spinach', 'Mustard', 'Cleaner']",Teenager
21/01/2023,"['Carrots', 'Chocolate', 'Laundry Detergent', 'Vegetables', 'Deodorant']",Teenager
21/01/2023,"['Toothpaste',  'Tongue Cleaner', 'Sugar', 'Diapers', 'Carrots']",Young Adult
21/01/2023,"['Toilet Freshner', 'Baby Wipes', 'Semiya', 'Carrots', 'Paper Towel For Faces']",Senior Citizen
21/01/2023,"['Tomatoes', 'Tissues', 'Pasta', 'Vinegar']",Middle-Aged
21/01/2023,"['Toilet Freshner', 'Rice','Spices']",Middle-Aged
21/01/2023,['Light Bulbs'],Middle-Aged
21/01/2023,"['Juices','Chips', 'Apple', 'Feminine Hygiene Products','Paper Towel for Faces', 'Spices', 'Broom']",Middle-Aged
21/01/2023,"['Nuts', 'Pasta', 'Stationery', 'Pickles']",Middle-Aged
21/01/2023,['Soap'],Teenager
21/01/2023,"['Vinegar', 'Wheat Flour', 'Milk']",Homemaker
21/01/2023,"['Pickles', 'Plant Fertilizer', 'Jam','Bread', 'Vinegar', 'Black pepper']",Middle-Aged
21/01/2023,"['Hair Gel', 'Toothpaste',  'Tongue Cleaner', 'Nuts', 'Vinegar']",Young Adult
21/01/2023,"['Pickles', 'Potatoes']",Young Adult
21/01/2023,"['Toothpaste',  'Tongue Cleaner']",Middle-Aged
21/01/2023,"['Light Bulbs', 'Cheese']",Teenager
21/01/2023,"['Air Freshener', , 'Cheese']",Senior Citizen
21/01/2023,"['Rice','Spices','Dhal' , 'Vegetables']",Teenager
21/01/2023,"['Power Strips', 'Mustard', 'Wheat Rava']",Senior Citizen
21/01/2023,"[, 'Carrots', 'Air Freshener']",Young Adult
21/01/2023,"['Coconut oil', 'Yogurt', 'Carrots']",Senior Citizen
21/01/2023,"['Trash Bags', 'Tissues', 'Soda', 'Vinegar']",Homemaker
21/01/2023,"['Toothbrush', 'Black pepper']",Teenager
21/01/2023,"['Potatoes', 'Cheese', 'Dhal']",Middle-Aged
21/01/2023,"['Plant Fertilizer', 'Olive Oil', 'Sugar', 'Deodorant']",Homemaker
21/01/2023,"['Juices','Chips', 'Cheese', 'Onions', 'Vinegar', 'Toothpaste',  'Tongue Cleaner']",Middle-Aged
21/01/2023,"['Apple', 'Milk', 'Saftey Razor Blade', 'Tissues']",Young Adult
21/01/2023,"['Onions', 'Cleaner', 'Laundry Detergent', 'Feminine Hygiene Products','Paper Towel for Faces', 'Orange']",Middle-Aged
21/01/2023,"['Shaving Cream', 'Potatoes', 'Coffee','Biscuit']",Senior Citizen
21/01/2023,"['Saftey Razor Blade', 'Cereal', 'Spinach']",Senior Citizen
21/01/2023,"['Milk', 'Deodorant','Cereal Bars']",Middle-Aged
21/01/2023,"['Wheat Flour', 'Chips', 'Sugar', 'Ketchup', 'Laundry Detergent']",Homemaker
21/01/2023,"['Honey', 'Peanut Butter']",Young Adult
21/01/2023,"['Body wash', 'Hair Gel', 'Chips', 'Shampoo']",Young Adult
21/01/2023,"['Cleaning Spray', 'Wheat Flour']",Senior Citizen
21/01/2023,"['Paper Towel For Faces', 'Nuts']",Middle-Aged
21/01/2023,"['Juices','Chips', 'Saftey Razor Blade', 'Coffee','Biscuit']",Young Adult
21/01/2023,"['Peanut Butter', 'Shampoo', 'Spices', 'Pickles']",Young Adult
21/01/2023,"['Jam','Bread', 'Coffee','Biscuit','Orange']",Middle-Aged
21/01/2023,"['Black pepper', 'Ice Cream', 'Deodorant', 'Air Freshener']",Senior Citizen
21/01/2023,"['Dhal', 'Peanut Butter', 'Toilet Freshner', 'Stationery', 'Power Strips']",Middle-Aged
21/01/2023,"['Dustpan', ]",Middle-Aged
21/01/2023,"['Kambu Rice', 'Milk', 'Baby Wipes', 'Onions', 'Peanut Butter']",Teenager
21/01/2023,"['Olive Oil', 'Chips']",Young Adult
21/01/2023,"['Vinegar', 'Olive Oil', 'Cleaning Spray']",Homemaker
21/01/2023,"['Cereal Bars', 'Vinegar', 'Eggs', 'Chocolate']",Teenager
21/01/2023,"['Wheat Flour', 'Dhal' ,'Vegetables' ]",Senior Citizen
21/01/2023,"['Mop', 'Jam','Bread', 'Potatoes', 'Olive Oil', 'Kambu Rice']",Senior Citizen
21/01/2023,"['Trash Bags', 'Vinegar', 'Yogurt', 'Baby Wipes']",Middle-Aged
21/01/2023,"['Chocolate', 'Coconut oil', 'Jam','Bread']",Homemaker
21/01/2023,"['Yogurt', 'Chocolate', 'Shower Gel', 'Deodorant', 'Dhal']",Middle-Aged
21/01/2023,['Pickles'],Young Adult
21/01/2023,"['Jam','Bread']",Middle-Aged
21/01/2023,"['Cereal', 'Chips', 'Nuts', 'Toothpaste',  'Tongue Cleaner', 'Honey']",Senior Citizen
21/01/2023,"['Deodorant', 'Dish Soap', 'Rice','Spices', 'Mustard']",Teenager
21/01/2023,"['Mop', 'Vinegar', 'Ice Cream', 'Cheese']",Young Adult
21/01/2023,"['Ragi Malt', 'Vinegar', 'Toothpaste',  'Tongue Cleaner']",Senior Citizen
21/01/2023,"['Cereal Bars', 'Coconut oil', 'Vegetables', ]",Young Adult
21/01/2023,"['Deodorant', 'Dustpan', 'Stationery']",Senior Citizen
21/01/2023,"['Toilet Freshner', 'Power Strips', 'Shower Gel']",Teenager
21/01/2023,"['Deodorant', 'Dish Soap', 'Ragi Malt']",Middle-Aged
21/01/2023,"['Diapers', 'Nuts', 'Dhal' , 'Vegetables']",Young Adult
21/01/2023,"['Toilet Freshner', 'Mop', 'Cleaning Spray', 'Vinegar', 'Bread']",Middle-Aged
21/01/2023,"['Potatoes', 'Mop', 'Saftey Razor Blade']",Teenager
21/01/2023,"['Cooking Oil', 'Toothpaste',  'Tongue Cleaner', 'Wheat Rava']",Senior Citizen
21/01/2023,['Milk'],Middle-Aged
21/01/2023,['Ragi Malt'],Young Adult
21/01/2023,"['Nuts', 'Ice Cream', 'Soda']",Middle-Aged
21/01/2023,"['Deodorant', 'Onions']",Young Adult
21/01/2023,"[ 'Rice', 'Dhal' , 'Vegetables' ]",Senior Citizen
21/01/2023,"['Olive Oil', 'Spices']",Middle-Aged
21/01/2023,['Plant Fertilizer'],Senior Citizen
21/01/2023,"['Eggs', 'Cleaning Spray']",Homemaker
21/01/2023,"['Stationery', 'Cereal Bars']",Middle-Aged
21/01/2023,"['Ketchup', 'Apple', 'Air Freshener', 'Wheat Rava', 'Bread']",Middle-Aged
21/01/2023,['Cereal Bars'],Middle-Aged
21/01/2023,"['Shower Gel', 'Dish Soap', 'Black pepper', 'Cleaner']",Young Adult
21/01/2023,"['Jam','Bread', 'Cooking Oil', 'Nuts', 'Spices']",Senior Citizen
21/01/2023,"['Tissues', 'Potatoes', 'Potatoes']",Senior Citizen
21/01/2023,"['Tomatoes', 'Shaving Cream', 'Ice Cream', 'Dish Soap']",Middle-Aged
21/01/2023,['Deodorant'],Homemaker
21/01/2023,"['Banana', 'Cheese', 'Tomatoes', 'Insect Repellent']",Senior Citizen
21/01/2023,"['Egg', 'Dhal' ,'Vegetables' ]",Middle-Aged
21/01/2023,"['Diapers', 'Wheat Flour', 'Juices','Chips', 'Tea','Biscuit']",Homemaker
21/01/2023,"['Cheese', 'Banana', 'Light Bulbs']",Young Adult
21/01/2023,"['Broom', 'Ketchup', 'Cleaner']",Young Adult
21/01/2023,"['Jam','Bread', ]",Middle-Aged
21/01/2023,"['Rice','Spices', 'Soap']",Middle-Aged
21/01/2023,"['Vegetables', 'Coffee','Biscuit', 'Deodorant']",Senior Citizen
21/01/2023,"['Diapers', 'Olive Oil', 'Chips', 'Chocolate', 'Trash Bags']",Middle-Aged
21/01/2023,"['Tissues', 'Ice Cream']",Senior Citizen
21/01/2023,['Cereal Bars'],Senior Citizen
21/01/2023,"['Dish Soap', 'Dhal', 'Deodorant']",Young Adult
21/01/2023,['Stationery'],Teenager
21/01/2023,"['Cereal Bars', 'Spinach']",Young Adult
21/01/2023,"['Toothpaste',  'Tongue Cleaner', 'Broom', 'Nuts', 'Dish Soap']",Senior Citizen
21/01/2023,"['Wheat Rava', 'Coconut oil', 'Rice','Spices']",Senior Citizen
21/01/2023,"['Shower Gel', 'Vinegar', 'Sugar']",Senior Citizen
21/01/2023,"['Nuts', 'Carrots']",Senior Citizen
22/01/2023,"['Potatoes', 'Light Bulbs', 'Peanut Butter']",Young Adult
22/01/2023,"['Wheat Flour', 'Stationery', 'Vinegar', 'Light Bulbs', 'Pickles']",Middle-Aged
22/01/2023,"['Coffee','Biscuit', 'Shower Gel']",Middle-Aged
22/01/2023,"['Baby Wipes', 'Body wash', 'Kambu Rice', 'Bread', 'Soda']",Young Adult
22/01/2023,"['Wheat Flour', 'Chocolate']",Senior Citizen
22/01/2023,"['Coconut oil', 'Rice','Spices', 'Shaving Cream', 'Olive Oil', 'Paper Towel For Faces']",Senior Citizen
22/01/2023,"['Plant Fertilizer', 'Banana']",Teenager
22/01/2023,"['Milk', 'Shampoo', 'Broom', 'Trash Bags']",Senior Citizen
22/01/2023,"['Soap', 'Yogurt', 'Spinach']",Young Adult
22/01/2023,"['Pasta', 'Paper Towel For Faces', 'Laundry Detergent', 'Saftey Razor Blade', 'Dustpan']",Teenager
22/01/2023,['Black pepper'],Senior Citizen
22/01/2023,"['Dishwash scrubber', 'Juices','Chips', 'Vinegar', 'Spices']",Homemaker
22/01/2023,"['Shower Gel','Baby Wipes']",Homemaker
22/01/2023,"['Stationery', 'Dish Soap', 'Sugar', 'Soda', 'Cereal Bars']",Young Adult
22/01/2023,"['Chips', 'Pickles']",Senior Citizen
22/01/2023,"['Honey', 'Olive Oil', 'Chips', 'Nuts', 'Milk']",Senior Citizen
22/01/2023,['Milk'],Teenager
22/01/2023,"['Insect Repellent', 'Orange']",Senior Citizen
22/01/2023,['Cereal Bars'],Young Adult
22/01/2023,"['Cereal', 'Chocolate']",Middle-Aged
22/01/2023,"['Cooking Oil', 'Bread', 'Vinegar']",Homemaker
22/01/2023,['Stationery'],Middle-Aged
22/01/2023,"['Spinach', 'Wheat Flour', 'Shampoo']",Teenager
22/01/2023,"['Pasta', 'Power Strips']",Senior Citizen
22/01/2023,"['Toothpaste',  'Tongue Cleaner', 'Cleaning Spray', 'Spices', 'Chocolate', 'Cereal']",Homemaker
22/01/2023,"['Nuts', 'Ice Cream']",Young Adult
22/01/2023,"['Toothpaste',  'Tongue Cleaner', 'Cleaner', 'Cereal Bars']",Young Adult
22/01/2023,['Nuts'],Teenager
22/01/2023,['Black pepper'],Young Adult
22/01/2023,"['Bread', 'Shaving Cream', 'Semiya', 'Potatoes', 'Sugar']",Teenager
22/01/2023,['Onions'],Senior Citizen
22/01/2023,"['Power Strips', 'Eggs', 'Dishwash scrubber', 'Dustpan', 'Yogurt']",Teenager
22/01/2023,"['Shampoo', 'Hand Sanitizer', 'Coconut oil']",Teenager
22/01/2023,"['Mustard', 'Dhal' , 'Vegetables']",Middle-Aged
22/01/2023,"['Saftey Razor Blade', 'Cleaner']",Middle-Aged
22/01/2023,"['Soap', 'Shaving Cream', 'Mustard', 'Dishwash scrubber']",Senior Citizen
22/01/2023,"['Mustard', 'Stationery']",Homemaker
22/01/2023,"['Coconut oil', 'Banana']",Homemaker
22/01/2023,"['Light Bulbs', 'Milk']",Young Adult
22/01/2023,"['Pickles', 'Semiya', 'Cheese', 'Dustpan', 'Tea','Biscuit']",Middle-Aged
22/01/2023,"['Toothpaste',  'Tongue Cleaner', 'Soda', 'Paper Towel For Faces']",Young Adult
22/01/2023,"['Yogurt', 'Chocolate']",Young Adult
22/01/2023,"['Laundry Detergent', 'Ragi Malt', 'Chocolate', 'Nuts', 'Onions']",Middle-Aged
22/01/2023,"['Vinegar','Feminine Hygiene Products','Paper Towel for Faces', 'Deodorant']",Teenager
22/01/2023,"['Potatoes', 'Shaving Cream', 'Baby Wipes']",Senior Citizen
22/01/2023,['Spinach'],Senior Citizen
22/01/2023,"['Tomatoes','paneer']",Middle-Aged
22/01/2023,"['Laundry Detergent', 'Deodorant']",Teenager
22/01/2023,"['Kambu Rice', 'Broom', 'Ice Cream', 'Deodorant']",Middle-Aged
22/01/2023,"['Air Freshener', 'Ketchup', 'Nuts', 'Shower Gel']",Middle-Aged
22/01/2023,"['Peanut Butter', 'Tomatoes', 'Light Bulbs']",Middle-Aged
22/01/2023,"['Ice Cream', 'Plant Fertilizer']",Middle-Aged
22/01/2023,['Light Bulbs'],Young Adult
22/01/2023,"['Plant Fertilizer', 'Ketchup']",Senior Citizen
22/01/2023,"['Shampoo','Bathing soap']",Senior Citizen
22/01/2023,"['Cleaning Spray', 'Hair Gel', 'Vegetables', 'Kambu Rice', 'Spices']",Middle-Aged
22/01/2023,"['Shampoo', 'Cooking Oil', 'Cereal']",Young Adult
22/01/2023,"['Milk', 'Soap', 'Cheese', 'Feminine Hygiene Products','Paper Towel for Faces', 'Chips']",Middle-Aged
22/01/2023,['Body wash'],Teenager
22/01/2023,"['Diapers', 'Semiya', 'Kambu Rice', 'Broom']",Teenager
22/01/2023,"['Mop', 'Power Strips', 'Cheese']",Middle-Aged
22/01/2023,['Laundry Detergent'],Middle-Aged
22/01/2023,"['Juices','Chips', 'Dustpan']",Middle-Aged
22/01/2023,['Broom'],Homemaker
22/01/2023,['Mustard'],Teenager
22/01/2023,"['Pickles', 'Deodorant']",Teenager
23/01/2023,"['Tea','Biscuit', ]",Middle-Aged
23/01/2023,"['Spices', 'Black pepper']",Young Adult
23/01/2023,['Power Strips'],Young Adult
23/01/2023,"['Honey', 'Toothpaste',  'Tongue Cleaner', 'Deodorant', 'Hand Sanitizer']",Teenager
23/01/2023,"['Wheat Rava', 'Chocolate', 'Peanut Butter', 'Deodorant']",Young Adult
23/01/2023,"['Cleaner', 'Deodorant']",Senior Citizen
23/01/2023,"['Body wash', 'Paper Towel For Faces', 'Dustpan']",Homemaker
23/01/2023,"['Milk', 'Pasta', 'Kambu Rice']",Teenager
23/01/2023,"['Pickles', 'Diapers', 'Broom', 'Toothpaste',  'Tongue Cleaner', 'Dustpan']",Young Adult
23/01/2023,"['Wheat Rava', 'Shower Gel', 'Light Bulbs', 'Laundry Detergent', 'Toothpaste',  'Tongue Cleaner']",Senior Citizen
23/01/2023,"['Carrots', 'Nuts', 'Cereal', 'Spices']",Middle-Aged
23/01/2023,['Soap'],Young Adult
23/01/2023,"['Milk', 'Wheat Flour', 'Wheat Rava', 'Dishwash scrubber']",Homemaker
23/01/2023,['Deodorant'],Young Adult
23/01/2023,"['Toilet Freshner', 'Spinach', 'Deodorant']",Young Adult
23/01/2023,['Broom'],Senior Citizen
23/01/2023,"['Stationery', 'Olive Oil']",Young Adult
23/01/2023,"['Coconut oil', 'Toothbrush', 'Coffee','Biscuit', 'Potatoes', 'Carrots']",Young Adult
23/01/2023,"['Shower Gel', 'Soap', 'Chocolate', 'Spinach']",Homemaker
23/01/2023,"['Peanut Butter', 'Broom']",Young Adult
23/01/2023,"['Olive Oil', 'Sugar']",Young Adult
23/01/2023,"['Soap', 'Milk', 'Carrots', 'Cereal Bars', 'Orange']",Senior Citizen
23/01/2023,"['Onions', 'Shampoo']",Young Adult
23/01/2023,['Pasta'],Middle-Aged
23/01/2023,"['Shampoo', 'Black pepper']",Young Adult
23/01/2023,['Onions'],Young Adult
23/01/2023,"['Apple', 'Deodorant', 'Honey', 'Ketchup', 'Eggs']",Young Adult
23/01/2023,"['Paper Towel For Faces', 'Honey', 'Vinegar']",Young Adult
23/01/2023,"['Insect Repellent', 'Spices', 'Vinegar', 'Vegetables']",Teenager
23/01/2023,"['Tissues', 'Nuts', 'Chocolate', 'Coffee','Biscuit']",Middle-Aged
23/01/2023,"['Ragi Malt', 'Stationery']",Middle-Aged
23/01/2023,['Ice Cream'],Middle-Aged
23/01/2023,"['Chips', 'Vegetables', 'Olive Oil', 'Kambu Rice', 'Feminine Hygiene Products','Paper Towel for Faces']",Teenager
23/01/2023,"[, 'Wheat Rava', 'Dishwash scrubber', 'Mop']",Teenager
23/01/2023,"['Coffee','Biscuit', 'Coconut oil', 'Tea','Biscuit', 'Shaving Cream', 'Tissues']",Teenager
23/01/2023,"['Mustard', 'Dhal', , 'Mustard', 'Cheese']",Middle-Aged
23/01/2023,"['Eggs', 'Juices','Chips', 'Tea','Biscuit', 'Peanut Butter', 'Shower Gel']",Middle-Aged
23/01/2023,['Mustard'],Homemaker
23/01/2023,"['Wheat Flour', 'Nuts', 'Spices']",Middle-Aged
23/01/2023,"['Stationery', 'Cereal Bars', 'Mustard']",Young Adult
23/01/2023,"[, 'Deodorant', 'Vinegar', 'Trash Bags', 'Hair Gel']",Homemaker
23/01/2023,"['Dhal', 'Juices','Chips']",Teenager
23/01/2023,"['Ragi Malt', 'Potatoes', 'Juices','Chips', 'Sugar']",Young Adult
23/01/2023,"['Hand Sanitizer', 'Orange', 'Shower Gel', 'Deodorant', 'Feminine Hygiene Products','Paper Towel for Faces']",Senior Citizen
23/01/2023,"['Light Bulbs', 'Trash Bags']",Young Adult
23/01/2023,"['Pickles', 'Stationery', 'Tomatoes', 'Dishwash scrubber']",Young Adult
23/01/2023,"['Shower Gel', 'Toilet Freshner', 'Semiya', 'Coffee','Biscuit']",Homemaker
23/01/2023,"['Olive Oil', 'Cooking Oil']",Young Adult
23/01/2023,"['Tissues', 'Plant Fertilizer']",Senior Citizen
23/01/2023,"['Shampoo', 'Wheat Flour']",Middle-Aged
23/01/2023,"['Banana', 'Black pepper', 'Insect Repellent', 'Onions', 'Nuts']",Young Adult
23/01/2023,"['Coffee','Biscuit', 'Tomatoes']",Homemaker
23/01/2023,"['Apple', 'Deodorant', 'Light Bulbs', 'Ketchup', 'Toilet Freshner']",Middle-Aged
23/01/2023,"['Toothpaste',  'Tongue Cleaner']",Young Adult
23/01/2023,"['Hand Sanitizer', 'Hand Sanitizer', 'Mop']",Senior Citizen
23/01/2023,"['Pickles', 'Pasta', 'Potatoes', 'Wheat Flour', 'Tissues']",Middle-Aged
23/01/2023,"['Diapers', 'Cleaner']",Young Adult
23/01/2023,"['Ketchup', 'Honey', 'Body wash', 'Sugar']",Young Adult
23/01/2023,"['Broom', 'Orange', 'Hand Sanitizer', 'Coconut oil', 'Dish Soap']",Senior Citizen
23/01/2023,"['Hand Sanitizer', 'Ketchup']",Young Adult
23/01/2023,"['Mop', 'Rice','Spices', 'Coconut oil', 'Deodorant']",Homemaker
23/01/2023,"['Juices','Chips', 'Pickles', 'Tomatoes']",Senior Citizen
23/01/2023,"['Toothpaste',  'Tongue Cleaner']",Homemaker
24/01/2023,"['Pickles', 'Milk', 'Carrots', 'Spinach']",Young Adult
24/01/2023,"['Peanut Butter', 'Semiya']",Homemaker
24/01/2023,"['Ketchup', 'Bread', 'Dustpan', 'Laundry Detergent', 'Bread']",Senior Citizen
24/01/2023,"['Tomatoes', 'Baby Wipes', 'Plant Fertilizer', 'Peanut Butter', 'Chocolate']",Middle-Aged
24/01/2023,"['Shampoo', 'Onions', 'Rice','Spices', 'Deodorant']",Teenager
24/01/2023,['Onions'],Young Adult
24/01/2023,"['Deodorant', 'Vinegar', 'Soda', 'Peanut Butter']",Teenager
24/01/2023,"['Stationery', 'Sugar']",Homemaker
24/01/2023,"[, 'Eggs', 'Cheese']",Young Adult
24/01/2023,"['Tomatoes', 'Kambu Rice', 'Pickles', 'Deodorant', 'Plant Fertilizer']",Young Adult
24/01/2023,"['Vinegar', 'Mop', 'Coconut oil']",Senior Citizen
24/01/2023,"['Dhal', 'Vinegar', 'Trash Bags']",Senior Citizen
24/01/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Laundry Detergent', 'Eggs', 'Jam','Bread', 'Carrots']",Middle-Aged
24/01/2023,"['Hand Sanitizer', 'Dustpan']",Senior Citizen
24/01/2023,['Spinach'],Senior Citizen
24/01/2023,"['Spinach', 'Tea','Biscuit', 'Juices','Chips', 'Dishwash scrubber']",Teenager
24/01/2023,['Cheese'],Senior Citizen
24/01/2023,"['Shaving Cream', 'Body wash', 'Spices', 'Tissues', 'Coconut oil']",Young Adult
24/01/2023,"['Baby Wipes', 'Milk', 'Dish Soap']",Middle-Aged
24/01/2023,"['Banana', 'Stationery']",Senior Citizen
24/01/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Peanut Butter', 'Toothbrush', 'Dishwash scrubber', 'Banana']",Senior Citizen
24/01/2023,"['Broom', 'Baby Wipes', 'Insect Repellent', 'Hand Sanitizer', 'Toilet Freshner']",Young Adult
24/01/2023,['Sugar'],Young Adult
24/01/2023,"['Body wash', 'Carrots', 'Ragi Malt', 'Deodorant']",Homemaker
24/01/2023,"['Cooking Oil', 'Diapers', 'Rice','Spices', 'Saftey Razor Blade', 'Jam','Bread']",Young Adult
24/01/2023,"['Toothpaste',  'Tongue Cleaner', 'Air Freshener']",Young Adult
24/01/2023,"['Carrots', 'Feminine Hygiene Products','Paper Towel for Faces', 'Chocolate', 'Stationery', 'Ice Cream']",Middle-Aged
24/01/2023,"['Hair Gel', 'Semiya']",Middle-Aged
24/01/2023,"['Ragi Malt', 'Diapers', 'Air Freshener', 'Onions']",Middle-Aged
24/01/2023,['Kambu Rice'],Middle-Aged
24/01/2023,"[ 'Rice', 'Spices' , 'Dhal' , 'Vegetables' ]",Middle-Aged
24/01/2023,"['Ketchup', 'Toothpaste',  'Tongue Cleaner', 'Ragi Malt', 'Soap']",Senior Citizen
24/01/2023,"['Ragi Malt', 'Hand Sanitizer']",Homemaker
24/01/2023,"['Light Bulbs', 'Banana', 'Milk', 'Wheat Rava', 'Toothbrush']",Senior Citizen
24/01/2023,"['Toothpaste',  'Tongue Cleaner', 'Cereal', 'Light Bulbs', 'Diapers']",Teenager
24/01/2023,"['Dhal', 'Insect Repellent', 'Cereal Bars']",Teenager
24/01/2023,"['Eggs', 'Spinach', 'Apple']",Senior Citizen
24/01/2023,"['Trash Bags', 'Kambu Rice', 'Plant Fertilizer']",Teenager
24/01/2023,"['Toilet Freshner', 'Cheese', 'Semiya', 'Semiya']",Senior Citizen
24/01/2023,"['Mustard', 'Tea','Biscuit']",Senior Citizen
24/01/2023,"['Potatoes', 'Hair Gel', 'Cereal', 'Shower Gel']",Young Adult
24/01/2023,"['Toothpaste',  'Tongue Cleaner', 'Spinach', 'Ice Cream', 'Shampoo', 'Stationery']",Homemaker
24/01/2023,"['Rice','Spices', 'Shower Gel', 'Wheat Flour']",Senior Citizen
24/01/2023,"['Pasta', 'Sugar']",Senior Citizen
24/01/2023,['Baby Wipes'],Young Adult
24/01/2023,"['Saftey Razor Blade', 'Juices','Chips', 'Toothbrush', 'Honey']",Homemaker
24/01/2023,"['Dish Soap', 'Stationery', 'Ice Cream', 'Sugar', 'Body wash']",Young Adult
24/01/2023,"['Shaving Cream', 'Vegetables', 'Spices']",Senior Citizen
24/01/2023,"['Wheat Rava', 'Dish Soap']",Middle-Aged
24/01/2023,['Insect Repellent'],Senior Citizen
24/01/2023,"['Orange', 'Juices','Chips', 'Diapers', 'Rice','Spices', 'Trash Bags']",Young Adult
24/01/2023,"['Tea','Biscuit', 'Soda']",Young Adult
24/01/2023,"['Pickles', 'Body wash', 'Coconut oil', 'Chips']",Middle-Aged
24/01/2023,"['Honey', 'Stationery', 'Vinegar']",Senior Citizen
24/01/2023,"['Milk', 'Semiya', 'Peanut Butter']",Homemaker
24/01/2023,"['Dish Soap', 'Ketchup', 'Yogurt', 'Dish Soap']",Homemaker
24/01/2023,"['Baby Wipes', 'Cheese', 'Honey', 'Broom']",Senior Citizen
24/01/2023,"[, 'Coffee','Biscuit', 'Tea','Vegetables']",Senior Citizen
24/01/2023,"['Wheat Flour', 'Dhal' ,'Vegetables' ]",Young Adult
24/01/2023,['Milk'],Homemaker
24/01/2023,"['Stationery', 'Chips', 'Ragi Malt', 'Shaving Cream']",Senior Citizen
24/01/2023,"['Wheat Flour', 'Peanut Butter']",Teenager
24/01/2023,['Deodorant'],Senior Citizen
24/01/2023,"['Vinegar', 'Plant Fertilizer', 'Broom', 'Tissues']",Young Adult
24/01/2023,"['Coconut oil', 'Dhal' , 'Vegetables' ]",Homemaker
24/01/2023,"['Mop', , 'Carrots', 'Milk', 'Vegetables']",Homemaker
24/01/2023,"['Onions', 'Cleaning Spray', 'Mop']",Homemaker
24/01/2023,['Semiya'],Teenager
24/01/2023,"['Banana', 'Sugar']",Young Adult
