Date,Product,Customer_Category
05/04/2023,"['Saftey Razor Blade', 'Bread']",Middle-Aged
05/04/2023,"['Onions', 'Black pepper', 'Eggs', 'Pickles', 'Toothpaste',  'Tongue Cleaner']",Young Adult
05/04/2023,"['Saftey Razor Blade', 'Black pepper', 'Dishwash scrubber', 'Milk', 'Trash Bags']",Middle-Aged
05/04/2023,"['Pickles', 'Milk', 'Cleaner', 'Rice','Spices']",Young Adult
05/04/2023,['Nuts'],Middle-Aged
05/04/2023,"['Rice','Spices', 'Stationery', 'Vegetables', 'Shampoo', 'Olive Oil']",Middle-Aged
05/04/2023,"['Milk', 'Banana', 'Apple']",Homemaker
05/04/2023,['Carrots'],Senior Citizen
05/04/2023,"['Mustard', 'Soap']",Senior Citizen
05/04/2023,"['Vinegar', 'Baby Wipes', 'Chocolate', 'Banana']",Young Adult
05/04/2023,"['Cooking Oil', 'Soap', 'Juices','Chips', 'Black pepper', 'Black pepper']",Teenager
05/04/2023,"['Toothpaste',  'Tongue Cleaner', 'Deodorant', 'Shaving Cream']",Young Adult
05/04/2023,"['Wheat Rava', 'Sugar', 'Ice Cream', 'Coffee','Biscuit']",Senior Citizen
05/04/2023,"['Vinegar', 'Wheat Rava', 'Stationery']",Middle-Aged
05/04/2023,"['Kambu Rice', 'Toilet Freshner']",Homemaker
05/04/2023,"['Laundry Detergent', 'Baby Wipes']",Middle-Aged
05/04/2023,"['Vegetables', 'Broom', 'Laundry Detergent', 'Onions', 'Stationery']",Teenager
05/04/2023,"['Milk', 'Sugar']",Young Adult
05/04/2023,"['Mustard', 'Semiya']",Homemaker
05/04/2023,"['Stationery', 'Spices']",Homemaker
05/04/2023,"['Wheat Rava', 'Dish Soap', 'Sugar', 'Wheat Flour', 'Rice','Spices']",Homemaker
05/04/2023,['Paper Towel For Faces'],Homemaker
05/04/2023,"['Shower Gel', 'Cheese']",Young Adult
05/04/2023,"['Rice','Spices','Ice Cream']",Senior Citizen
05/04/2023,"['Toothpaste',  'Tongue Cleaner', 'Peanut Butter']",Homemaker
06/04/2023,"['Juices','Chips', 'Juices','Chips', 'Pickles', 'Coconut oil']",Teenager
06/04/2023,"['Ragi Malt', 'Cereal', 'Onions']",Young Adult
06/04/2023,['Vinegar'],Senior Citizen
06/04/2023,['Mop'],Teenager
06/04/2023,['Stationery'],Teenager
06/04/2023,"['Potatoes', 'Black pepper', 'Cheese', 'Cooking Oil']",Young Adult
06/04/2023,"['Nuts', 'Orange', 'Light Bulbs', 'Orange']",Middle-Aged
06/04/2023,"['Deodorant', 'Ketchup', 'Stationery', 'Soap']",Homemaker
06/04/2023,"['Cleaning Spray', 'Peanut Butter', 'Vinegar']",Young Adult
06/04/2023,"[Salt,'Ice Cream']",Teenager
06/04/2023,"['Air Freshener', 'Toothpaste',  'Tongue Cleaner', 'Cleaning Spray']",Middle-Aged
06/04/2023,"['Chips', 'Light Bulbs']",Homemaker
06/04/2023,['Tissues'],Senior Citizen
06/04/2023,"['Tissues', 'Pickles', 'Dhal', 'Chocolate','Ice Cream']",Young Adult
06/04/2023,"['Soda', 'Tomatoes', 'Diapers']",Senior Citizen
06/04/2023,"['Rice','Spices', Salt, 'Body wash']",Young Adult
06/04/2023,"['Juices','Chips', 'Nuts', 'Ice Cream', 'Cereal', 'Black pepper']",Teenager
06/04/2023,"['Eggs', 'Power Strips', 'Milk']",Senior Citizen
06/04/2023,"['Vegetables', 'Spinach', 'Light Bulbs', 'Toilet Freshner']",Homemaker
06/04/2023,['Banana'],Senior Citizen
06/04/2023,"['Stationery', 'Milk', 'Deodorant', 'Yogurt', 'Orange']",Middle-Aged
06/04/2023,"['Orange', 'Toothbrush']",Young Adult
06/04/2023,['Onions'],Teenager
06/04/2023,"['Apple', 'Milk', 'Potatoes', 'Dishwash scrubber']",Homemaker
06/04/2023,['Trash Bags'],Young Adult
06/04/2023,"['Milk', 'Juices','Chips', 'Ice Cream','Laundry Detergent']",Young Adult
06/04/2023,"['Ketchup', 'Onions', 'Ice Cream', 'Cheese', 'Hair Gel']",Senior Citizen
06/04/2023,"['Shower Gel', 'Pickles', 'Peanut Butter']",Middle-Aged
06/04/2023,"['Body wash', 'Tissues']",Teenager
06/04/2023,['Body wash'],Middle-Aged
06/04/2023,"['Deodorant', 'Potatoes', 'Laundry Detergent']",Teenager
06/04/2023,['Wheat Flour'],Middle-Aged
06/04/2023,"[Salt, 'Eggs', 'Toothpaste',  'Tongue Cleaner', 'Rice','Spices', 'Black pepper']",Senior Citizen
06/04/2023,"['Juices','Chips', 'Dishwash scrubber']",Teenager
06/04/2023,"['Wheat Flour', 'Ice Cream']",Young Adult
06/04/2023,"['Vinegar', 'Tea','Biscuit', 'Stationery']",Teenager
06/04/2023,"['Plant Fertilizer', 'Soda', 'Body wash']",Teenager
06/04/2023,"['Spices', 'Milk', 'Yogurt', 'Cooking Oil', 'Toothpaste',  'Tongue Cleaner']",Middle-Aged
06/04/2023,"['Potatoes', 'Toothpaste',  'Tongue Cleaner']",Young Adult
06/04/2023,['Paper Towel For Faces'],Senior Citizen
06/04/2023,['Chocolate'],Teenager
06/04/2023,['Stationery'],Young Adult
06/04/2023,['Hair Gel'],Senior Citizen
06/04/2023,"['Ragi Malt', 'Hair Gel', 'Yogurt', 'Tissues', 'Cereal']",Senior Citizen
06/04/2023,['Ice Cream'],Senior Citizen
06/04/2023,"['Spices', 'Paper Towel For Faces', 'Wheat Flour', 'Plant Fertilizer']",Young Adult
06/04/2023,"['Sugar', 'Laundry Detergent', 'Toothpaste',  'Tongue Cleaner', 'Onions']",Homemaker
06/04/2023,"['Tea','Biscuit', 'Mustard', 'Juices','Chips', 'Stationery']",Senior Citizen
06/04/2023,"['Black pepper', 'Milk']",Middle-Aged
06/04/2023,"['Honey', 'Wheat Rava']",Senior Citizen
06/04/2023,"['Milk', 'Toilet Freshner', 'Cereal Bars']",Young Adult
06/04/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Dustpan', 'Ragi Malt', 'Sugar']",Young Adult
06/04/2023,['Wheat Flour'],Young Adult
06/04/2023,"['Black pepper', 'Toothpaste',  'Tongue Cleaner', 'Rice','Spices', 'Cleaning Spray', 'Feminine Hygiene Products','Paper Towel for Faces']",Young Adult
06/04/2023,"['Jam','Bread', 'Dish Soap', 'Trash Bags', 'Honey']",Teenager
06/04/2023,"['Toothpaste',  'Tongue Cleaner', 'Bread', 'Soda', 'Dishwash scrubber']",Middle-Aged
06/04/2023,['Diapers'],Middle-Aged
06/04/2023,"['Apple', 'Ragi Malt', 'Vegetables']",Senior Citizen
06/04/2023,"['Cereal', 'Ice Cream']",Homemaker
06/04/2023,"['Carrots', 'Toothpaste',  'Tongue Cleaner', 'Mustard', 'Orange', Salt]",Middle-Aged
06/04/2023,['Saftey Razor Blade'],Middle-Aged
06/04/2023,"['Baby Wipes', 'Diapers']",Middle-Aged
06/04/2023,"['Light Bulbs', 'Deodorant', Salt, 'Cereal']",Young Adult
06/04/2023,['Body wash'],Middle-Aged
06/04/2023,['Mop'],Homemaker
06/04/2023,"['Saftey Razor Blade', 'Stationery', 'Juices','Chips']",Middle-Aged
06/04/2023,"['Cleaning Spray', 'Wheat Flour', 'Jam','Bread']",Senior Citizen
06/04/2023,"['Milk', 'Vinegar', 'Hand Sanitizer', 'Cereal Bars', 'Dustpan']",Middle-Aged
06/04/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Orange', 'Dustpan']",Middle-Aged
06/04/2023,"['Trash Bags', 'Dish Soap', 'Cheese']",Middle-Aged
06/04/2023,"['Yogurt', 'Nuts', 'Peanut Butter', 'Deodorant', 'Orange']",Middle-Aged
06/04/2023,"['Jam','Bread', 'Baby Wipes', 'Juices','Chips', 'Apple','Ice Cream']",Senior Citizen
06/04/2023,['Spinach'],Middle-Aged
06/04/2023,"['Bread', 'Cereal Bars', 'Vinegar', 'Peanut Butter', 'Milk']",Teenager
06/04/2023,"['Toothpaste',  'Tongue Cleaner', 'Sugar']",Senior Citizen
06/04/2023,"['Banana', 'Sugar', 'Juices','Chips']",Middle-Aged
06/04/2023,"['Shampoo', 'Shower Gel', 'Orange', 'Tea','Biscuit']",Middle-Aged
06/04/2023,"['Shampoo', 'Toothpaste',  'Tongue Cleaner']",Young Adult
06/04/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Shampoo', 'Peanut Butter', 'Insect Repellent']",Young Adult
06/04/2023,"[Salt, 'Ketchup', 'Light Bulbs', 'Coconut oil', 'Tomatoes']",Teenager
06/04/2023,"['Chocolate', 'Ice Cream', 'Saftey Razor Blade']",Senior Citizen
06/04/2023,"['Milk', 'Cheese', 'Insect Repellent']",Teenager
06/04/2023,['Spices'],Young Adult
06/04/2023,"['Vegetables', 'Potatoes', 'Cleaning Spray', 'Plant Fertilizer']",Middle-Aged
06/04/2023,"['Jam','Bread']",Middle-Aged
06/04/2023,['Diapers'],Middle-Aged
06/04/2023,"['Semiya', 'Wheat Flour', 'Cleaner', 'Feminine Hygiene Products','Paper Towel for Faces', 'Toilet Freshner']",Young Adult
07/04/2023,"['Spices', 'Milk', 'Hair Gel']",Middle-Aged
07/04/2023,"['Orange', 'Diapers', 'Vinegar']",Middle-Aged
07/04/2023,['Milk'],Middle-Aged
07/04/2023,"['Dishwash scrubber', 'Light Bulbs', 'Soap', 'Ice Cream']",Homemaker
07/04/2023,"['Potatoes', 'Olive Oil', 'Hair Gel', 'Toothpaste',  'Tongue Cleaner', 'Insect Repellent']",Teenager
07/04/2023,"['Cheese', 'Ragi Malt', 'Nuts']",Middle-Aged
07/04/2023,"['Tea','Biscuit', 'Rice','Spices', 'Deodorant']",Middle-Aged
07/04/2023,"['Vinegar', 'Apple', 'Diapers', 'Olive Oil', 'Shaving Cream']",Senior Citizen
07/04/2023,"['Tea','Biscuit', 'Shower Gel', 'Mustard', 'Dishwash scrubber']",Young Adult
07/04/2023,"['Chocolate', 'Potatoes', 'Coconut oil', 'Plant Fertilizer', 'Black pepper']",Senior Citizen
07/04/2023,"['Ragi Malt', 'Soda', 'Vegetables', 'Coconut oil']",Senior Citizen
07/04/2023,['Wheat Rava'],Senior Citizen
07/04/2023,"['Spices', 'Cereal Bars']",Young Adult
07/04/2023,['Soda'],Young Adult
07/04/2023,"['Shampoo', 'Coconut oil', 'Wheat Flour']",Senior Citizen
07/04/2023,"['Peanut Butter','Ice Cream']",Homemaker
07/04/2023,"['Insect Repellent', 'Paper Towel For Faces', 'Ice Cream', 'Insect Repellent']",Young Adult
07/04/2023,"['Spinach', 'Kambu Rice', 'Broom', 'Wheat Rava']",Young Adult
07/04/2023,"['Vegetables', 'Bread', 'Ragi Malt']",Homemaker
07/04/2023,"['Vegetables', 'Pasta', 'Body wash', 'Wheat Flour', 'Jam','Bread']",Young Adult
07/04/2023,"['Cleaning Spray', 'Shower Gel']",Young Adult
07/04/2023,['Ragi Malt'],Middle-Aged
07/04/2023,"['Light Bulbs', 'Pickles']",Senior Citizen
07/04/2023,"['Hand Sanitizer', 'Rice','Spices', 'Vegetables', 'Dishwash scrubber']",Middle-Aged
07/04/2023,"['Dustpan', 'Vegetables', 'Broom', 'Tissues']",Young Adult
07/04/2023,"['Olive Oil', 'Stationery', 'Insect Repellent', 'Milk']",Young Adult
07/04/2023,"['Kambu Rice', 'Milk', 'Cereal']",Middle-Aged
07/04/2023,"['Baby Wipes', 'Dishwash scrubber', 'Tissues']",Middle-Aged
07/04/2023,"['Soap', 'Laundry Detergent', 'Toothpaste',  'Tongue Cleaner', 'Ragi Malt']",Middle-Aged
07/04/2023,"['Toothbrush', 'Tissues']",Middle-Aged
07/04/2023,"['Kambu Rice', 'Broom', 'Dish Soap', 'Spinach']",Middle-Aged
07/04/2023,"['Coconut oil', 'Kambu Rice', 'Shower Gel', 'Coffee','Biscuit']",Senior Citizen
07/04/2023,"['Broom', 'Dustpan']",Teenager
07/04/2023,"['Cereal', 'Hair Gel', 'Power Strips', 'Tea','Biscuit']",Teenager
07/04/2023,['Wheat Flour'],Homemaker
07/04/2023,"['Cleaner', 'Shampoo', 'Hair Gel']",Middle-Aged
07/04/2023,"['Hand Sanitizer', 'Soda']",Middle-Aged
07/04/2023,"['Wheat Flour', 'Vinegar', 'Air Freshener']",Senior Citizen
07/04/2023,"['Ragi Malt', 'Deodorant', 'Carrots', 'Deodorant', 'Milk']",Middle-Aged
07/04/2023,"['Cleaner', 'Vegetables']",Senior Citizen
07/04/2023,"['Banana', 'Toothpaste',  'Tongue Cleaner', 'Ragi Malt']",Young Adult
07/04/2023,[''Ice Cream''],Teenager
07/04/2023,"['Ketchup', 'Peanut Butter', 'Baby Wipes', 'Jam','Bread']",Homemaker
07/04/2023,"['Pasta', 'Kambu Rice', 'Deodorant']",Middle-Aged
07/04/2023,"['Onions', 'Toilet Freshner']",Teenager
07/04/2023,"['Insect Repellent', 'Diapers', 'Deodorant', 'Coffee','Biscuit', 'Toothpaste',  'Tongue Cleaner']",Middle-Aged
07/04/2023,"['Vegetables', 'Dish Soap']",Young Adult
07/04/2023,"['Shampoo', 'Jam','Bread', 'Chips']",Senior Citizen
07/04/2023,"['Tomatoes', 'Dustpan']",Senior Citizen
07/04/2023,"['Dhal', 'Onions', 'Broom']",Homemaker
07/04/2023,"['Kambu Rice', 'Cooking Oil', 'Cleaner', 'Kambu Rice', 'Trash Bags']",Middle-Aged
07/04/2023,"['Chips', 'Stationery']",Middle-Aged
07/04/2023,"['Hand Sanitizer', 'Stationery', 'Rice','Spices', 'Cooking Oil', 'Tissues']",Middle-Aged
07/04/2023,"['Eggs', 'Honey']",Homemaker
07/04/2023,['Toilet Freshner'],Young Adult
07/04/2023,"['Cooking Oil', 'Toothpaste',  'Tongue Cleaner', 'Dish Soap']",Senior Citizen
07/04/2023,"['Bread', 'Air Freshener', 'Cereal Bars']",Homemaker
07/04/2023,"['Chocolate', 'Banana']",Middle-Aged
07/04/2023,['Paper Towel For Faces'],Young Adult
07/04/2023,"['Ketchup', 'Bread', 'Semiya', 'Bread', 'Juices','Chips']",Young Adult
07/04/2023,['Soap'],Young Adult
07/04/2023,['Spinach'],Middle-Aged
07/04/2023,"['Hair Gel', 'Dishwash scrubber', 'Coconut oil', 'Toilet Freshner', 'Potatoes']",Senior Citizen
07/04/2023,['Orange'],Homemaker
07/04/2023,"['Milk', 'Ice Cream']",Middle-Aged
07/04/2023,"['Saftey Razor Blade', 'Feminine Hygiene Products','Paper Towel for Faces', 'Wheat Flour']",Homemaker
07/04/2023,"['Potatoes', 'Carrots']",Middle-Aged
07/04/2023,"['Semiya', 'Laundry Detergent']",Senior Citizen
07/04/2023,"['Cheese', 'Shower Gel']",Young Adult
07/04/2023,"['Onions','Ice Cream', 'Spices', 'Vinegar']",Middle-Aged
07/04/2023,"['Chips', 'Nuts']",Senior Citizen
07/04/2023,['Air Freshener'],Teenager
07/04/2023,"['Soap', 'Cleaning Spray', 'Yogurt', 'Cheese', 'Pickles']",Teenager
07/04/2023,"['Cleaner', 'Vinegar']",Senior Citizen
07/04/2023,"['Honey', 'Cheese', 'Honey', 'Semiya']",Homemaker
07/04/2023,"['Chocolate', 'Cereal', 'Soap', 'Laundry Detergent']",Middle-Aged
07/04/2023,"['Rice','Spices', 'Jam','Bread', 'Plant Fertilizer']",Middle-Aged
07/04/2023,"['Shower Gel', 'Insect Repellent', 'Plant Fertilizer']",Young Adult
07/04/2023,"[Salt, 'Broom', 'Cleaner', 'Semiya']",Senior Citizen
07/04/2023,['Tissues'],Middle-Aged
07/04/2023,"['Chips', 'Shampoo', 'Pasta', 'Bread', 'Shower Gel']",Middle-Aged
07/04/2023,"['Light Bulbs', 'Cleaning Spray']",Senior Citizen
07/04/2023,"['Olive Oil', 'Chips']",Homemaker
08/04/2023,"['Broom', 'Cereal Bars', 'Honey', 'Vinegar']",Middle-Aged
08/04/2023,"['Toothpaste',  'Tongue Cleaner', 'Shampoo', 'Chips', 'Eggs']",Middle-Aged
08/04/2023,"['Body wash', 'Peanut Butter', 'Paper Towel For Faces', 'Eggs', 'Wheat Flour']",Young Adult
08/04/2023,"['Pickles', 'Shower Gel', 'Ice Cream', 'Soda']",Middle-Aged
08/04/2023,"['Deodorant', 'Apple', 'Dishwash scrubber']",Middle-Aged
08/04/2023,"['Eggs', 'Shaving Cream', 'Baby Wipes', 'Cheese', 'Feminine Hygiene Products','Paper Towel for Faces']",Young Adult
08/04/2023,['Cheese'],Senior Citizen
08/04/2023,"['Bread', 'Cereal Bars']",Young Adult
08/04/2023,"['Chips', 'Coffee','Biscuit','Ice Cream']",Young Adult
08/04/2023,"['Soap', 'Feminine Hygiene Products','Paper Towel for Faces', 'Hand Sanitizer', 'Vinegar', 'Hand Sanitizer']",Senior Citizen
08/04/2023,"['Diapers', 'Juices','Chips', 'Spices', 'Stationery', 'Light Bulbs']",Young Adult
08/04/2023,['Cereal Bars'],Teenager
08/04/2023,"['Olive Oil', 'Laundry Detergent', 'Cereal Bars']",Teenager
08/04/2023,"['Milk', 'Chocolate','Ice Cream']",Young Adult
08/04/2023,"['Honey', 'Insect Repellent', 'Soap', 'Jam','Bread', 'Trash Bags']",Teenager
08/04/2023,['Baby Wipes'],Middle-Aged
08/04/2023,"['Tea','Biscuit', 'Potatoes', 'Rice','Spices', 'Saftey Razor Blade', 'Dhal']",Senior Citizen
08/04/2023,"['Dishwash scrubber', 'Ragi Malt', 'Dishwash scrubber', 'Feminine Hygiene Products','Paper Towel for Faces']",Teenager
08/04/2023,"['Spinach', 'Nuts', 'Chips']",Homemaker
08/04/2023,"['Nuts', Salt, 'Nuts', 'Cleaner', 'Jam','Bread']",Teenager
08/04/2023,"['Insect Repellent', 'Cereal Bars', 'Rice','Spices']",Homemaker
08/04/2023,"['Laundry Detergent', 'Black pepper', 'Cheese', 'Feminine Hygiene Products','Paper Towel for Faces', 'Feminine Hygiene Products','Paper Towel for Faces']",Teenager
08/04/2023,"['Toothpaste',  'Tongue Cleaner', 'Orange', 'Soap']",Senior Citizen
08/04/2023,"['Cleaner', 'Trash Bags']",Homemaker
08/04/2023,['Nuts'],Young Adult
08/04/2023,"['Chocolate', 'Deodorant']",Young Adult
08/04/2023,"['Cheese', 'Insect Repellent', 'Dustpan', 'Deodorant', 'Olive Oil']",Young Adult
08/04/2023,"['Vinegar', 'Deodorant', 'Kambu Rice']",Young Adult
08/04/2023,"['Soda', 'Bread']",Homemaker
08/04/2023,"['Spices', 'Saftey Razor Blade', 'Dhal', 'Saftey Razor Blade', 'Shower Gel']",Senior Citizen
08/04/2023,"['Ketchup', 'Pickles', 'Vinegar', 'Diapers']",Teenager
08/04/2023,['Coconut oil'],Middle-Aged
08/04/2023,"['Yogurt', 'Vinegar', 'Vinegar', 'Toothpaste',  'Tongue Cleaner']",Middle-Aged
08/04/2023,"['Pasta', 'Trash Bags', 'Sugar', 'Air Freshener']",Young Adult
08/04/2023,"['Black pepper', 'Cereal']",Young Adult
08/04/2023,"['Eggs', 'Deodorant', 'Potatoes']",Senior Citizen
08/04/2023,"['Shower Gel', 'Spinach', 'Hand Sanitizer', 'Cleaner', 'Toilet Freshner']",Middle-Aged
08/04/2023,"['Mustard', 'Shaving Cream', 'Paper Towel For Faces', 'Body wash']",Young Adult
08/04/2023,"['Cereal Bars', 'Diapers', 'Ice Cream', 'Pickles']",Middle-Aged
08/04/2023,"['Laundry Detergent', 'Nuts', 'Black pepper', 'Mop', 'Air Freshener']",Senior Citizen
08/04/2023,"['Bread', 'Cereal']",Middle-Aged
08/04/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Honey', 'Dustpan']",Teenager
08/04/2023,"['Orange', 'Stationery', 'Power Strips', 'Insect Repellent', 'Milk']",Teenager
08/04/2023,"['Carrots', 'Potatoes']",Senior Citizen
08/04/2023,"['Yogurt', 'Shaving Cream']",Senior Citizen
08/04/2023,"['Ragi Malt', 'Insect Repellent']",Young Adult
08/04/2023,"['Chips', 'Ketchup', 'Toilet Freshner', 'Ragi Malt', 'Mustard']",Middle-Aged
08/04/2023,"['Jam','Bread', 'Toothpaste',  'Tongue Cleaner', 'Bread', 'Olive Oil', 'Honey']",Homemaker
08/04/2023,['Hand Sanitizer'],Senior Citizen
08/04/2023,"['Dish Soap', 'Dhal', 'Mustard', 'Yogurt']",Senior Citizen
08/04/2023,['Paper Towel For Faces'],Young Adult
08/04/2023,['Apple'],Young Adult
08/04/2023,['Spices'],Middle-Aged
08/04/2023,['Ketchup'],Teenager
08/04/2023,"['Soda', 'Cooking Oil']",Homemaker
08/04/2023,"['Cleaner', 'Stationery', 'Toilet Freshner']",Young Adult
08/04/2023,['Eggs'],Teenager
08/04/2023,"['Cooking Oil', 'Vinegar', 'Body wash']",Homemaker
08/04/2023,['Cleaner'],Homemaker
08/04/2023,['Potatoes'],Young Adult
08/04/2023,"['Eggs', 'Black pepper', 'Air Freshener', Salt]",Middle-Aged
08/04/2023,['Cereal'],Homemaker
08/04/2023,['Honey'],Senior Citizen
08/04/2023,"['Juices','Chips', 'Cleaner']",Young Adult
08/04/2023,"['Peanut Butter', 'Cooking Oil', 'Baby Wipes', 'Diapers', 'Power Strips']",Homemaker
08/04/2023,"[Salt, 'Hand Sanitizer', 'Toothbrush', 'Chips', 'Spinach']",Young Adult
08/04/2023,['Wheat Rava'],Homemaker
08/04/2023,"['Shaving Cream', 'Cooking Oil', 'Milk']",Young Adult
08/04/2023,"['Honey', 'Bread']",Senior Citizen
08/04/2023,['Honey'],Young Adult
08/04/2023,"['Kambu Rice', 'Potatoes', 'Soda']",Middle-Aged
08/04/2023,"['Laundry Detergent', 'Rice','Spices', 'Shower Gel']",Middle-Aged
08/04/2023,"['Plant Fertilizer', 'Shampoo', 'Olive Oil']",Middle-Aged
08/04/2023,"['Carrots', 'Ice Cream']",Teenager
08/04/2023,"['Laundry Detergent', 'Light Bulbs', 'Cooking Oil', 'Rice','Spices', 'Wheat Flour']",Young Adult
08/04/2023,"['Vegetables', 'Spinach']",Teenager
08/04/2023,['Dhal'],Homemaker
08/04/2023,"['Vinegar', 'Jam','Bread', 'Diapers']",Young Adult
08/04/2023,"['Coffee','Biscuit']",Teenager
08/04/2023,"['Tissues', 'Trash Bags']",Middle-Aged
08/04/2023,"['Yogurt', 'Cereal', 'Sugar']",Young Adult
08/04/2023,"['Chips', 'Chocolate', 'Cleaner', 'Saftey Razor Blade', 'Soda']",Middle-Aged
08/04/2023,['Eggs'],Teenager
08/04/2023,"['Juices','Chips']",Young Adult
08/04/2023,"['Ice Cream', 'Wheat Flour', 'Toothpaste',  'Tongue Cleaner', 'Spinach']",Young Adult
08/04/2023,"['Ragi Malt', 'Ragi Malt']",Teenager
08/04/2023,"['Trash Bags', 'Olive Oil', 'Mop']",Young Adult
08/04/2023,"['Soap', 'Soda', 'Black pepper']",Teenager
08/04/2023,"['Rice','Spices']",Middle-Aged
08/04/2023,"['Apple', 'Soda', 'Body wash', 'Coconut oil', 'Hair Gel']",Young Adult
08/04/2023,"['Cleaning Spray', 'Trash Bags', 'Kambu Rice', 'Jam','Bread']",Homemaker
08/04/2023,"['Trash Bags', 'Banana', 'Cheese']",Middle-Aged
08/04/2023,"['Spices', 'Body wash', 'Feminine Hygiene Products','Paper Towel for Faces', 'Milk', 'Feminine Hygiene Products','Paper Towel for Faces']",Homemaker
09/04/2023,"['Trash Bags', 'Plant Fertilizer']",Middle-Aged
09/04/2023,"['Carrots', 'Vinegar']",Middle-Aged
09/04/2023,['Hair Gel'],Young Adult
09/04/2023,"['Cheese', 'Peanut Butter']",Homemaker
09/04/2023,"['Cleaner', 'Air Freshener', 'Vinegar']",Young Adult
09/04/2023,['Cereal'],Middle-Aged
09/04/2023,"['Bread', 'Cleaner', 'Honey', 'Cereal']",Middle-Aged
09/04/2023,['Toothbrush'],Homemaker
09/04/2023,['Black pepper'],Senior Citizen
09/04/2023,['Chips'],Senior Citizen
09/04/2023,"['Tomatoes', 'Onions', 'Wheat Flour', 'Deodorant']",Teenager
09/04/2023,"['Coffee','Biscuit']",Homemaker
09/04/2023,"['Rice','Spices', 'Mustard']",Middle-Aged
09/04/2023,"['Baby Wipes', 'Cooking Oil', 'Tea','Biscuit', 'Vegetables', 'Trash Bags']",Senior Citizen
09/04/2023,"['Feminine Hygiene Products','Paper Towel for Faces']",Middle-Aged
09/04/2023,"['Soda', 'Pickles', 'Baby Wipes', 'Mop']",Young Adult
09/04/2023,['Insect Repellent'],Young Adult
09/04/2023,"['Shaving Cream', 'Feminine Hygiene Products','Paper Towel for Faces', 'Vinegar', 'Tea','Biscuit']",Middle-Aged
09/04/2023,"['Toilet Freshner', 'Ice Cream', 'Potatoes', 'Pickles']",Young Adult
09/04/2023,"['Apple', 'Ice Cream', 'Chips', 'Power Strips', 'Dustpan']",Middle-Aged
09/04/2023,"['Trash Bags', 'Chips', 'Dish Soap', 'Pickles']",Senior Citizen
09/04/2023,"['Dish Soap', 'Cooking Oil', 'Plant Fertilizer', 'Onions', 'Hand Sanitizer']",Middle-Aged
09/04/2023,['Pasta'],Senior Citizen
09/04/2023,"['Cereal Bars', 'Wheat Rava', 'Pasta']",Homemaker
09/04/2023,['Chips'],Teenager
09/04/2023,"['Saftey Razor Blade', 'Potatoes', 'Deodorant', 'Dustpan', 'Milk']",Teenager
09/04/2023,['Body wash'],Young Adult
09/04/2023,['Cereal Bars'],Teenager
09/04/2023,['Tissues'],Senior Citizen
09/04/2023,"['Ketchup', 'Plant Fertilizer', 'Deodorant']",Teenager
09/04/2023,"['Tissues', 'Toilet Freshner', 'Wheat Flour', 'Cheese']",Middle-Aged
09/04/2023,"['Light Bulbs', 'Soda', 'Milk', 'Saftey Razor Blade']",Senior Citizen
09/04/2023,"['Chips', 'Cooking Oil']",Homemaker
09/04/2023,"['Vinegar', 'Feminine Hygiene Products','Paper Towel for Faces', 'Semiya', 'Rice','Spices']",Homemaker
09/04/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Pasta', 'Cleaning Spray', 'Soap', 'Bread']",Homemaker
09/04/2023,['Orange'],Senior Citizen
09/04/2023,"['Cheese', 'Semiya', 'Potatoes']",Senior Citizen
09/04/2023,"['Soda', 'Shampoo', 'Eggs', 'Soda', 'Banana']",Senior Citizen
09/04/2023,"['Hand Sanitizer', 'Saftey Razor Blade', 'Cereal Bars', 'Peanut Butter', 'Cleaner']",Middle-Aged
09/04/2023,"['Soda', 'Toothpaste',  'Tongue Cleaner', 'Wheat Rava']",Young Adult
09/04/2023,['Toothbrush'],Senior Citizen
09/04/2023,"['Dish Soap', 'Ice Cream', 'Spices']",Homemaker
09/04/2023,"['Coffee','Biscuit', 'Ice Cream','Tissues', 'Toilet Freshner']",Teenager
09/04/2023,"['Cleaning Spray', 'Nuts', 'Paper Towel For Faces', 'Shaving Cream', 'Dishwash scrubber']",Young Adult
09/04/2023,"['Mop', 'Cleaner']",Middle-Aged
09/04/2023,"['Nuts', 'Rice','Spices', 'Yogurt', 'Onions']",Middle-Aged
09/04/2023,"['Mop', 'Milk', 'Orange', 'Body wash']",Young Adult
09/04/2023,"['Trash Bags', 'Light Bulbs', 'Black pepper']",Senior Citizen
09/04/2023,"['Rice','Spices', 'Onions']",Teenager
09/04/2023,['Mustard'],Senior Citizen
09/04/2023,"['Mustard', 'Broom']",Middle-Aged
09/04/2023,"['Cheese', 'Cereal Bars', 'Insect Repellent', 'Insect Repellent']",Homemaker
09/04/2023,"['Onions', 'Eggs', 'Cooking Oil', 'Onions']",Middle-Aged
09/04/2023,"['Toothpaste',  'Tongue Cleaner', 'Nuts', 'Tomatoes']",Senior Citizen
09/04/2023,"['Toothbrush', 'Pickles', 'Rice','Spices', 'Vegetables', 'Plant Fertilizer']",Teenager
