Date,Product,Customer_Category
26/07/2023,"['Banana', 'Saftey Razor Blade', 'Baby Wipes']",Middle-Aged
26/07/2023,"['Dish Soap', 'Pasta', 'Cleaning Spray']",Teenager
26/07/2023,"['Pickles', 'Nuts', 'Vegetables']",Middle-Aged
26/07/2023,['Paper Towel For Faces'],Senior Citizen
26/07/2023,"['Milk', 'Orange', 'Pasta']",Young Adult
26/07/2023,"['Juices','Chips', 'Ragi Malt', 'Tissues', 'Vinegar']",Young Adult
26/07/2023,"['Deodorant', 'Deodorant', 'Pasta', 'Cereal', 'Broom']",Young Adult
26/07/2023,"['Light Bulbs', 'Deodorant', 'Orange']",Teenager
26/07/2023,"['Potatoes', 'Dustpan', 'Dishwash scrubber', 'Toothpaste',  'Tongue Cleaner']",Middle-Aged
26/07/2023,"['Cereal', 'Tea','Biscuit']",Middle-Aged
26/07/2023,"['Tissues', 'Cleaning Spray', 'Ragi Malt', 'Trash Bags', 'Apple']",Senior Citizen
26/07/2023,"['Pickles', 'Toothpaste',  'Tongue Cleaner', 'Rice','Spices','Dhal']",Young Adult
26/07/2023,"['Mop', 'Cereal', 'Milk']",Teenager
26/07/2023,"['Power Strips', 'Mustard', 'Insect Repellent', 'Coconut oil']",Homemaker
26/07/2023,"['Toothpaste',  'Tongue Cleaner', 'Honey', 'Paper Towel For Faces', 'Rice','Spices','Dhal', 'Insect Repellent']",Middle-Aged
26/07/2023,['Cooking Oil'],Young Adult
26/07/2023,['Saftey Razor Blade'],Young Adult
26/07/2023,"['Shampoo','Bathing soap']",Senior Citizen
26/07/2023,"['Insect Repellent', 'Hair Gel']",Middle-Aged
26/07/2023,"['Shaving Cream', 'Banana']",Middle-Aged
26/07/2023,"['Peanut Butter', 'Feminine Hygiene Products','Paper Towel for Faces', 'Spices','Dhal']",Young Adult
26/07/2023,"['Diapers', 'Ragi Malt', 'Semiya', 'Dhal', 'Dustpan']",Middle-Aged
26/07/2023,['Dustpan'],Teenager
26/07/2023,"['Carrots', 'Cleaning Spray', 'Toothpaste',  'Tongue Cleaner', 'Laundry Detergent']",Middle-Aged
26/07/2023,"['Yogurt', 'Carrots']",Teenager
26/07/2023,"['Carrots', 'Toothpaste',  'Tongue Cleaner', 'Mop']",Teenager
26/07/2023,"['Black pepper', 'Pasta']",Middle-Aged
26/07/2023,"['Semiya', 'Milk', 'Carrots', 'Ice Cream', 'Nuts']",Young Adult
26/07/2023,"['Black pepper', 'Hand Sanitizer', 'Deodorant', 'Cleaning Spray', 'Shampoo']",Senior Citizen
26/07/2023,['Vinegar'],Senior Citizen
26/07/2023,"['Tissues', 'Toothpaste',  'Tongue Cleaner', 'Vinegar', 'Soda']",Teenager
26/07/2023,['Chocolate'],Young Adult
26/07/2023,"['Saftey Razor Blade', 'Salt']",Young Adult
26/07/2023,"['Power Strips', 'Chips', 'Pickles']",Young Adult
26/07/2023,"['Deodorant', 'Shower Gel']",Senior Citizen
26/07/2023,"['Cereal Bars', 'Cereal']",Young Adult
26/07/2023,"['Cooking Oil', 'Hand Sanitizer']",Young Adult
26/07/2023,"['Semiya', 'Semiya', 'Rice','Spices','Dhal', 'Power Strips', 'Salt']",Middle-Aged
26/07/2023,"['Rice','Spices','Dhal','Vegetables']",Young Adult
26/07/2023,"['Body wash', 'Pasta', 'Honey', 'Spices','Dhal']",Senior Citizen
26/07/2023,['Body wash'],Senior Citizen
26/07/2023,"['Hair Gel', 'Semiya', 'Honey', 'Olive Oil']",Young Adult
26/07/2023,"['Wheat Rava', 'Deodorant', 'Coffee','Biscuit', 'Black pepper']",Homemaker
26/07/2023,"['Cereal Bars', 'Kambu Rice', 'Milk', 'Stationery']",Young Adult
26/07/2023,"['Saftey Razor Blade', 'Semiya', 'Air Freshener', 'Cleaner']",Homemaker
26/07/2023,"['Dishwash scrubber', 'Onions', 'Trash Bags', 'Dishwash scrubber']",Teenager
26/07/2023,"['Power Strips', 'Cleaner']",Middle-Aged
26/07/2023,"['Jam','Bread', 'Cleaning Spray']",Senior Citizen
26/07/2023,"['Deodorant', 'Cleaning Spray', 'Honey', 'Cooking Oil', 'Spices','Dhal']",Middle-Aged
26/07/2023,"['Baby Wipes', 'Sugar', 'Shampoo', 'Spices','Dhal']",Homemaker
26/07/2023,"['Dustpan', 'Coffee','Biscuit', 'Hand Sanitizer', 'Trash Bags', 'Kambu Rice']",Young Adult
26/07/2023,"['Body wash', 'Semiya']",Teenager
26/07/2023,"['Shower Gel', 'Broom', 'Feminine Hygiene Products','Paper Towel for Faces', 'Shower Gel']",Middle-Aged
26/07/2023,['Ragi Malt'],Middle-Aged
26/07/2023,"['Milk', 'Carrots', 'Plant Fertilizer', 'Body wash']",Senior Citizen
26/07/2023,"['Deodorant', 'Nuts', 'Light Bulbs', 'Dhal']",Young Adult
26/07/2023,"['Wheat Flour', 'Power Strips', 'Toothpaste',  'Tongue Cleaner']",Senior Citizen
26/07/2023,"['Stationery', 'Broom', 'Milk', 'Vinegar', 'Stationery']",Senior Citizen
26/07/2023,['Baby Wipes'],Senior Citizen
26/07/2023,"['Toothbrush', 'Kambu Rice', 'Hair Gel', 'Diapers', 'Body wash']",Young Adult
26/07/2023,"['Milk', 'Trash Bags', 'Feminine Hygiene Products','Paper Towel for Faces', 'Semiya', 'Cooking Oil']",Young Adult
26/07/2023,['Baby Wipes'],Senior Citizen
26/07/2023,"['Light Bulbs', 'Ketchup', 'Yogurt', 'Semiya', 'Salt']",Senior Citizen
26/07/2023,"['Cleaning Spray', 'Soda', 'Wheat Flour']",Young Adult
26/07/2023,"['Vinegar', 'Dustpan', 'Light Bulbs', 'Peanut Butter']",Middle-Aged
26/07/2023,['Banana'],Senior Citizen
27/07/2023,"['Toothpaste',  'Tongue Cleaner']",Middle-Aged
27/07/2023,"['Dhal', 'Insect Repellent', 'Pickles', 'Cereal Bars']",Young Adult
27/07/2023,"['Nuts', 'Hand Sanitizer', 'Black pepper', 'Saftey Razor Blade', 'Bread']",Young Adult
27/07/2023,"['Soda', 'Spices','Dhal', 'Diapers', 'Paper Towel For Faces', 'Salt']",Homemaker
27/07/2023,"['Tomatoes','paneer']",Senior Citizen
27/07/2023,"['Ice Cream', 'Toilet Freshner', 'Salt', 'Diapers']",Senior Citizen
27/07/2023,"['Onions', 'Peanut Butter', 'Nuts', 'Vinegar', 'Soap']",Senior Citizen
27/07/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Diapers']",Senior Citizen
27/07/2023,"['Rice','Spices','Dhal', 'Toilet Freshner', 'Light Bulbs', 'Nuts', 'Mop']",Young Adult
27/07/2023,"['Rice','Spices','Dhal', 'Tea','Biscuit', 'Spinach']",Senior Citizen
27/07/2023,"['Coconut oil', 'Nuts', 'Milk', 'Soda', 'Cheese']",Senior Citizen
27/07/2023,"['Kambu Rice', 'Cleaning Spray']",Young Adult
27/07/2023,"['Dustpan', 'Pickles']",Young Adult
27/07/2023,"['Shower Gel', 'Paper Towel For Faces', 'Power Strips']",Senior Citizen
27/07/2023,"['Juices','Chips', 'Shaving Cream', 'Insect Repellent', 'Toilet Freshner', 'Bread']",Homemaker
27/07/2023,"['Wheat Flour', 'Banana', 'Cereal Bars', 'Laundry Detergent']",Senior Citizen
27/07/2023,"['Toothpaste',  'Tongue Cleaner', 'Pasta']",Middle-Aged
27/07/2023,"['Laundry Detergent', 'Cereal Bars', 'Diapers', 'Peanut Butter']",Senior Citizen
27/07/2023,"['Black pepper', 'Sugar', 'Dhal', 'Light Bulbs', 'Hand Sanitizer']",Senior Citizen
27/07/2023,"['Shampoo', 'Shower Gel', 'Mop', 'Eggs']",Homemaker
27/07/2023,"['Body wash', 'Paper Towel For Faces']",Homemaker
27/07/2023,['Cereal Bars'],Senior Citizen
27/07/2023,"['Yogurt', 'Deodorant', 'Feminine Hygiene Products','Paper Towel for Faces', 'Onions', 'Pickles']",Senior Citizen
27/07/2023,['Laundry Detergent'],Teenager
27/07/2023,"['Soda', 'Apple', 'Bread', 'Power Strips', 'Rice','Spices','Dhal']",Young Adult
27/07/2023,"['Rice','Spices','Dhal', 'Potatoes', 'Deodorant', 'Vinegar']",Teenager
27/07/2023,"['Air Freshener', 'Apple', 'Rice','Spices','Dhal', 'Shaving Cream', 'Chocolate']",Homemaker
27/07/2023,"['Cereal Bars', 'Carrots']",Young Adult
27/07/2023,"['Power Strips', 'Spices','Dhal', 'Kambu Rice']",Middle-Aged
27/07/2023,"['Juices','Chips', 'Plant Fertilizer', 'Orange', 'Wheat Rava', 'Shampoo']",Young Adult
27/07/2023,"['Rice','Spices','Dhal']",Teenager
27/07/2023,"['Tomatoes', 'Wheat Rava']",Middle-Aged
27/07/2023,"['Semiya', 'Body wash']",Teenager
27/07/2023,['Diapers'],Young Adult
27/07/2023,"['Laundry Detergent', 'Carrots', 'Ice Cream']",Middle-Aged
27/07/2023,"['Cheese', 'Milk', 'Light Bulbs', 'Yogurt', 'Trash Bags']",Middle-Aged
27/07/2023,"['Toothpaste',  'Tongue Cleaner', 'Ketchup', 'Banana', 'Jam','Bread']",Middle-Aged
27/07/2023,"['Nuts', 'Vegetables', 'Soda', 'Feminine Hygiene Products','Paper Towel for Faces']",Senior Citizen
27/07/2023,"['Yogurt', 'Apple']",Teenager
27/07/2023,['Wheat Rava'],Middle-Aged
27/07/2023,"['Saftey Razor Blade', 'Shampoo', 'Dustpan', 'Ice Cream']",Senior Citizen
27/07/2023,"['Tea','Biscuit']",Teenager
27/07/2023,"['Nuts', 'Spices','Dhal']",Homemaker
27/07/2023,"['Onions', 'Tea','Biscuit', 'Yogurt', 'Saftey Razor Blade']",Homemaker
27/07/2023,"['Onions','Rice','Spices','Dhal']",Teenager
27/07/2023,"['Hair Gel', 'Ketchup', 'Dhal']",Senior Citizen
27/07/2023,"['Eggs','Rice','Spices','Dhal']",Teenager
27/07/2023,"['Kambu Rice', 'Spices','Dhal', 'Stationery']",Middle-Aged
27/07/2023,"['Plant Fertilizer', 'Dustpan', 'Milk']",Middle-Aged
27/07/2023,"['Plant Fertilizer', 'Peanut Butter']",Teenager
27/07/2023,"['Laundry Detergent', 'Cereal Bars', 'Potatoes', 'Honey']",Senior Citizen
27/07/2023,"['Baby Wipes', 'Spinach', 'Ragi Malt']",Homemaker
27/07/2023,"['Chips', 'Tea','Biscuit', 'Tomatoes', 'Mop']",Young Adult
27/07/2023,"['Toothbrush', 'Deodorant', 'Juices','Chips']",Senior Citizen
27/07/2023,['Chocolate'],Homemaker
27/07/2023,"['Pasta', 'Tea','Biscuit', 'Toothpaste',  'Tongue Cleaner']",Young Adult
27/07/2023,"['Chocolate', 'Trash Bags', 'Jam','Bread', 'Shampoo', 'Trash Bags']",Middle-Aged
27/07/2023,"['Shampoo','Bathing soap']",Middle-Aged
27/07/2023,"['Cleaning Spray', 'Shower Gel', 'Vinegar', 'Hand Sanitizer']",Middle-Aged
27/07/2023,"['Plant Fertilizer', 'Toilet Freshner', 'Dishwash scrubber', 'Peanut Butter']",Teenager
27/07/2023,"['Vinegar', 'Tea','Biscuit']",Young Adult
27/07/2023,"['Cereal', 'Hand Sanitizer', 'Black pepper']",Middle-Aged
27/07/2023,"['Olive Oil', 'Dish Soap']",Young Adult
27/07/2023,"['Vinegar', 'Soap']",Young Adult
27/07/2023,"['Deodorant', 'Shaving Cream', 'Nuts']",Middle-Aged
27/07/2023,"['Wheat Rava', 'Saftey Razor Blade', 'Spices','Dhal']",Senior Citizen
27/07/2023,"['Orange', 'Tea','Biscuit']",Young Adult
27/07/2023,"['Milk', 'Trash Bags', 'Onions', 'Shampoo']",Senior Citizen
27/07/2023,"['Cleaning Spray', 'Toothpaste',  'Tongue Cleaner', 'Ragi Malt', 'Diapers', 'Ragi Malt']",Middle-Aged
27/07/2023,"['Shaving Cream', 'Feminine Hygiene Products','Paper Towel for Faces', 'Olive Oil', 'Tissues']",Teenager
27/07/2023,"['Broom', 'Kambu Rice']",Young Adult
27/07/2023,"['Trash Bags', 'Stationery', 'Deodorant']",Senior Citizen
27/07/2023,"['Tissues', 'Jam','Bread', 'Body wash']",Teenager
27/07/2023,"['Diapers', 'Vinegar', 'Deodorant']",Young Adult
27/07/2023,"['Sugar', 'Cereal']",Senior Citizen
27/07/2023,['Banana'],Homemaker
27/07/2023,['Paper Towel For Faces'],Senior Citizen
27/07/2023,"['Cleaning Spray', 'Milk', 'Tea','Biscuit', 'Wheat Rava', 'Feminine Hygiene Products','Paper Towel for Faces']",Middle-Aged
27/07/2023,['Paper Towel For Faces'],Senior Citizen
27/07/2023,"['Deodorant', 'Ketchup']",Young Adult
27/07/2023,"['Ketchup', 'Tomatoes', 'Cleaning Spray']",Senior Citizen
27/07/2023,['Laundry Detergent'],Teenager
27/07/2023,"['Dish Soap', 'Vegetables', 'Orange']",Homemaker
27/07/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Semiya', 'Toothbrush', 'Dishwash scrubber', 'Deodorant']",Senior Citizen
28/07/2023,"['Sugar', 'Vinegar', 'Spices','Dhal', 'Pickles']",Senior Citizen
28/07/2023,"['Insect Repellent', 'Cleaning Spray', 'Saftey Razor Blade', 'Salt', 'Saftey Razor Blade']",Middle-Aged
28/07/2023,"['Cereal Bars', 'Olive Oil', 'Black pepper', 'Juices','Chips']",Teenager
28/07/2023,"['Soap', 'Coffee','Biscuit', 'Mustard']",Middle-Aged
28/07/2023,"['Cereal Bars', 'Ragi Malt', 'Ketchup']",Senior Citizen
28/07/2023,"['Tea','Biscuit', 'Milk', 'Body wash', 'Shaving Cream']",Senior Citizen
28/07/2023,"['Ketchup', 'Rice','Spices','Dhal', 'Tomatoes']",Middle-Aged
28/07/2023,"['Rice','Spices','Dhal','Vegetables']",Homemaker
28/07/2023,['Saftey Razor Blade'],Teenager
28/07/2023,"['Saftey Razor Blade', 'Cereal Bars', 'Apple', 'Soda']",Senior Citizen
28/07/2023,['Wheat Rava'],Homemaker
28/07/2023,"['Deodorant', 'Cereal Bars', 'Toothbrush']",Young Adult
28/07/2023,"['Cooking Oil', 'Wheat Flour', 'Air Freshener', 'Stationery', 'Coffee','Biscuit']",Senior Citizen
28/07/2023,"['Chips', 'Coffee','Biscuit', 'Trash Bags']",Teenager
28/07/2023,['Trash Bags'],Senior Citizen
28/07/2023,"['Coffee','Biscuit', 'Peanut Butter']",Senior Citizen
28/07/2023,"['Wheat Rava', 'Jam','Bread']",Teenager
28/07/2023,"['Broom', 'Vinegar', 'Chocolate']",Homemaker
28/07/2023,"['Diapers', 'Semiya']",Teenager
28/07/2023,"['Coconut oil', 'Broom']",Middle-Aged
28/07/2023,"['Cleaner', 'Banana']",Young Adult
28/07/2023,"['Dish Soap', 'Semiya', 'Toilet Freshner', 'Yogurt', 'Cleaning Spray']",Young Adult
28/07/2023,"['Spinach', 'Wheat Flour', 'Cleaner']",Senior Citizen
28/07/2023,"['Shaving Cream', 'Shampoo', 'Toothbrush']",Senior Citizen
28/07/2023,"['Insect Repellent', 'Soap', 'Vinegar']",Homemaker
28/07/2023,"['Toothpaste',  'Tongue Cleaner', 'Toilet Freshner']",Homemaker
28/07/2023,['Ketchup'],Senior Citizen
28/07/2023,"['Pickles', 'Hand Sanitizer']",Senior Citizen
28/07/2023,"['Power Strips', 'Eggs', 'Body wash']",Homemaker
28/07/2023,"['Tea','Biscuit', 'Vegetables', 'Apple', 'Paper Towel For Faces', 'Laundry Detergent']",Middle-Aged
28/07/2023,['Power Strips'],Young Adult
28/07/2023,"['Salt', 'Stationery', 'Broom', 'Baby Wipes']",Senior Citizen
28/07/2023,"['Dhal', 'Air Freshener', 'Shaving Cream', 'Apple', 'Mustard']",Young Adult
28/07/2023,"['Carrots', 'Rice','Spices','Dhal', 'Diapers']",Teenager
28/07/2023,"['Vegetables', 'Soda', 'Paper Towel For Faces', 'Potatoes', 'Spices','Dhal']",Senior Citizen
28/07/2023,"['Power Strips', 'Wheat Rava', 'Semiya', 'Dhal']",Middle-Aged
28/07/2023,"['Wheat Flour', 'Coffee','Biscuit', 'Coffee','Biscuit', 'Tea','Biscuit', 'Honey']",Teenager
28/07/2023,"['Tea','Biscuit', 'Peanut Butter', 'Rice','Spices','Dhal']",Young Adult
28/07/2023,"['Milk', 'Paper Towel For Faces', 'Tomatoes']",Middle-Aged
28/07/2023,"['Dhal', 'Coconut oil']",Middle-Aged
28/07/2023,"['Power Strips', 'Coconut oil', 'Dhal', 'Shaving Cream', 'Potatoes']",Middle-Aged
28/07/2023,"['Deodorant', 'Plant Fertilizer', 'Honey']",Homemaker
28/07/2023,"['Toothbrush', 'Kambu Rice', 'Juices','Chips']",Middle-Aged
28/07/2023,"['Yogurt', 'Ketchup', 'Wheat Flour', 'Apple', 'Spices','Dhal']",Homemaker
28/07/2023,"['Peanut Butter', 'Dishwash scrubber', 'Nuts', 'Baby Wipes', 'Salt']",Homemaker
28/07/2023,"['Soda', 'Cereal Bars', 'Shampoo']",Teenager
28/07/2023,"['Coconut oil', 'Shampoo']",Teenager
28/07/2023,"['Saftey Razor Blade', 'Onions', 'Black pepper', 'Body wash']",Middle-Aged
28/07/2023,"['Toothpaste',  'Tongue Cleaner', 'Pickles', 'Wheat Rava', 'Honey', 'Cheese']",Young Adult
28/07/2023,"['Saftey Razor Blade', 'Banana', 'Power Strips']",Young Adult
28/07/2023,"['Plant Fertilizer', 'Shampoo']",Middle-Aged
28/07/2023,"['Milk', 'Dhal', 'Shampoo', 'Laundry Detergent', 'Chips']",Senior Citizen
28/07/2023,"['Semiya', 'Vinegar', 'Light Bulbs', 'Pasta']",Senior Citizen
28/07/2023,"['Potatoes', 'Dhal']",Homemaker
28/07/2023,['Cheese'],Senior Citizen
28/07/2023,"['Diapers', 'Toothbrush', 'Semiya', 'Tissues']",Homemaker
28/07/2023,['Cooking Oil'],Young Adult
28/07/2023,['Vinegar'],Young Adult
28/07/2023,"['Semiya', 'Olive Oil', 'Banana']",Middle-Aged
28/07/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Toothpaste',  'Tongue Cleaner', 'Black pepper', 'Banana', 'Mop']",Middle-Aged
28/07/2023,['Milk'],Teenager
28/07/2023,"['Toothbrush', 'Tomatoes', 'Spices','Dhal']",Homemaker
28/07/2023,"['Sugar', 'Orange']",Middle-Aged
28/07/2023,['Shower Gel'],Teenager
28/07/2023,['Mop'],Senior Citizen
28/07/2023,"['Vinegar', 'Toilet Freshner', 'Spices','Dhal', 'Olive Oil', 'Wheat Rava']",Homemaker
28/07/2023,"['Baby Wipes', 'Soda', 'Yogurt', 'Onions', 'Dishwash scrubber']",Senior Citizen
28/07/2023,['Deodorant'],Young Adult
28/07/2023,"['Deodorant', 'Black pepper', 'Olive Oil']",Middle-Aged
28/07/2023,['Dustpan'],Teenager
28/07/2023,"['Tomatoes','paneer']",Young Adult
28/07/2023,"['Onions', 'Tomatoes', 'Wheat Flour']",Young Adult
28/07/2023,"['Orange', 'Ketchup']",Teenager
28/07/2023,"['Salt', 'Kambu Rice', 'Peanut Butter', 'Cleaner']",Young Adult
28/07/2023,"['Cooking Oil', 'Toothpaste',  'Tongue Cleaner', 'Plant Fertilizer', 'Trash Bags', 'Diapers']",Young Adult
28/07/2023,"['Cereal Bars', 'Toilet Freshner']",Homemaker
28/07/2023,"['Bread', 'Wheat Flour']",Homemaker
28/07/2023,"['Wheat Flour', 'Eggs']",Middle-Aged
28/07/2023,"['Rice','Spices','Dhal','Vegetables']",Homemaker
28/07/2023,['Hand Sanitizer'],Middle-Aged
28/07/2023,"['Deodorant', 'Milk', 'Diapers', 'Toilet Freshner']",Senior Citizen
28/07/2023,"['Power Strips', 'Soda', 'Toothpaste',  'Tongue Cleaner']",Middle-Aged
28/07/2023,"['Insect Repellent', 'Dustpan']",Teenager
28/07/2023,"['Black pepper', 'Power Strips', 'Plant Fertilizer', 'Hand Sanitizer', 'Juices','Chips']",Middle-Aged
28/07/2023,"['Ragi Malt', 'Mop', 'Coffee','Biscuit', 'Ketchup']",Homemaker
28/07/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Cereal', 'Shampoo', 'Mustard']",Young Adult
28/07/2023,['Orange'],Middle-Aged
28/07/2023,['Shower Gel'],Senior Citizen
28/07/2023,"['Olive Oil', 'Peanut Butter']",Teenager
28/07/2023,"['Spinach', 'Cooking Oil']",Young Adult
28/07/2023,"['Insect Repellent', 'Onions', 'Ketchup']",Senior Citizen
28/07/2023,"['Wheat Rava', 'Baby Wipes']",Teenager
28/07/2023,"['Vinegar', 'Salt', 'Rice','Spices','Dhal']",Senior Citizen
28/07/2023,"['Cereal', 'Stationery', 'Plant Fertilizer']",Senior Citizen
28/07/2023,"['Onions', 'Power Strips', 'Wheat Flour']",Young Adult
28/07/2023,['Body wash'],Homemaker
28/07/2023,['Orange'],Middle-Aged
28/07/2023,"['Cooking Oil', 'Pickles', 'Mop', 'Deodorant']",Middle-Aged
28/07/2023,"['Vinegar', 'Rice','Spices','Dhal', 'Light Bulbs']",Middle-Aged
28/07/2023,"['Potatoes', 'Salt', 'Soda']",Middle-Aged
28/07/2023,"['Mop', 'Toothpaste',  'Tongue Cleaner', 'Cereal Bars', 'Olive Oil', 'Cleaning Spray']",Senior Citizen
28/07/2023,['Dustpan'],Middle-Aged
28/07/2023,"['Onions', 'Vegetables']",Senior Citizen
28/07/2023,"['Black pepper', 'Toothpaste',  'Tongue Cleaner', 'Mop', 'Shaving Cream']",Homemaker
29/07/2023,"['Cereal Bars', 'Power Strips', 'Milk']",Middle-Aged
29/07/2023,"['Kambu Rice', 'Shampoo', 'Dustpan']",Middle-Aged
29/07/2023,"['Juices','Chips', 'Hair Gel', 'Coffee','Biscuit', 'Feminine Hygiene Products','Paper Towel for Faces']",Homemaker
29/07/2023,"['Shampoo','Bathing soap']",Young Adult
29/07/2023,"['Air Freshener', 'Chocolate']",Middle-Aged
29/07/2023,"['Cereal', 'Honey', 'Cleaning Spray', 'Toothbrush', 'Jam','Bread']",Teenager
29/07/2023,"['Eggs', 'Light Bulbs']",Homemaker
29/07/2023,['Chips'],Young Adult
29/07/2023,"['Dhal', 'Milk', 'Body wash', 'Dishwash scrubber']",Teenager
29/07/2023,"['Toothpaste',  'Tongue Cleaner', 'Juices','Chips', 'Spinach', 'Plant Fertilizer']",Middle-Aged
29/07/2023,"['Pickles', 'Toothbrush', 'Cleaning Spray']",Teenager
29/07/2023,"['Baby Wipes', 'Milk', 'Body wash', 'Insect Repellent', 'Juices','Chips']",Teenager
29/07/2023,"['Honey', 'Apple', 'Semiya']",Middle-Aged
29/07/2023,"['Toilet Freshner', 'Laundry Detergent']",Middle-Aged
29/07/2023,"['Ketchup', 'Sugar']",Young Adult
29/07/2023,"['Ragi Malt', 'Cheese', 'Banana', 'Insect Repellent', 'Rice','Spices','Dhal']",Middle-Aged
29/07/2023,"['Tea','Biscuit', 'Chips', 'Shampoo', 'Toilet Freshner', 'Ketchup']",Teenager
29/07/2023,"['Hair Gel', 'Sugar', 'Yogurt']",Homemaker
29/07/2023,"['Soap', 'Bread', 'Coffee','Biscuit', 'Cheese']",Homemaker
29/07/2023,"['Vinegar', 'Onions', 'Insect Repellent', 'Insect Repellent', 'Hand Sanitizer']",Senior Citizen
29/07/2023,"['Vinegar', 'Semiya', 'Wheat Rava', 'Paper Towel For Faces']",Homemaker
29/07/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Mop']",Senior Citizen
29/07/2023,"['Plant Fertilizer', 'Dishwash scrubber', 'Black pepper', 'Dishwash scrubber', 'Spices','Dhal']",Young Adult
29/07/2023,['Cereal Bars'],Middle-Aged
29/07/2023,"['Apple', 'Coffee','Biscuit', 'Honey']",Young Adult
29/07/2023,"['Paper Towel For Faces', 'Toothpaste',  'Tongue Cleaner', 'Cereal', 'Tomatoes']",Homemaker
29/07/2023,['Toothbrush'],Middle-Aged
29/07/2023,['Milk'],Homemaker
29/07/2023,"['Shaving Cream', 'Coconut oil', 'Ketchup', 'Vinegar']",Middle-Aged
29/07/2023,"['Baby Wipes', 'Laundry Detergent', 'Sugar', 'Spices','Dhal']",Senior Citizen
29/07/2023,"['Cleaning Spray', 'Coconut oil', 'Hair Gel']",Young Adult
29/07/2023,"['Toothpaste',  'Tongue Cleaner', 'Potatoes']",Middle-Aged
29/07/2023,"['Rice','Spices','Dhal']",Young Adult
29/07/2023,"['Soda', 'Bread', 'Ice Cream', 'Deodorant']",Homemaker
29/07/2023,"['Shampoo', 'Shaving Cream', 'Light Bulbs']",Young Adult
29/07/2023,"['Onions','Rice','Spices','Dhal']",Senior Citizen
29/07/2023,"['Shampoo', 'Dhal', 'Bread', 'Nuts', 'Rice','Spices','Dhal']",Middle-Aged
29/07/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Soda', 'Dustpan']",Senior Citizen
29/07/2023,"['Sugar', 'Diapers', 'Broom', 'Salt']",Middle-Aged
29/07/2023,"['Saftey Razor Blade', 'Vinegar', 'Rice','Spices','Dhal', 'Tissues']",Homemaker
29/07/2023,"['Cereal Bars', 'Orange', 'Hair Gel', 'Tea','Biscuit', 'Peanut Butter']",Young Adult
29/07/2023,"['Chips', 'Tea','Biscuit']",Senior Citizen
29/07/2023,"['Shampoo', 'Baby Wipes', 'Vinegar', 'Milk', 'Spices','Dhal']",Middle-Aged
29/07/2023,"['Deodorant', 'Mop']",Senior Citizen
29/07/2023,"['Ice Cream', 'Tissues', 'Tissues']",Middle-Aged
29/07/2023,"['Spinach', 'Deodorant', 'Dish Soap', 'Dhal', 'Juices','Chips']",Middle-Aged
29/07/2023,['Pasta'],Homemaker
29/07/2023,"['Ragi Malt', 'Potatoes']",Middle-Aged
29/07/2023,['Baby Wipes'],Middle-Aged
29/07/2023,"['Eggs', 'Yogurt', 'Apple', 'Dustpan', 'Dish Soap']",Teenager
29/07/2023,"['Shampoo', 'Dustpan']",Teenager
29/07/2023,"['Shower Gel', 'Power Strips']",Middle-Aged
29/07/2023,"['Rice','Spices','Dhal', 'Diapers']",Senior Citizen
29/07/2023,"['Saftey Razor Blade', 'Vinegar', 'Shaving Cream', 'Ice Cream']",Senior Citizen
29/07/2023,['Soap'],Senior Citizen
29/07/2023,"['Juices','Chips', 'Olive Oil', 'Laundry Detergent', 'Soap', 'Pickles']",Homemaker
29/07/2023,"['Diapers', 'Pickles']",Middle-Aged
29/07/2023,"['Vinegar', 'Toothpaste',  'Tongue Cleaner']",Young Adult
29/07/2023,['Cleaner'],Senior Citizen
29/07/2023,['Stationery'],Young Adult
29/07/2023,"['Mop', 'Ragi Malt', 'Bread']",Senior Citizen
29/07/2023,"['Baby Wipes', 'Body wash', 'Milk']",Senior Citizen
29/07/2023,"['Peanut Butter', 'Laundry Detergent']",Homemaker
29/07/2023,"['Tea','Biscuit']",Senior Citizen
29/07/2023,"['Ketchup', 'Pickles', 'Insect Repellent', 'Bread']",Young Adult
29/07/2023,"['Shower Gel', 'Yogurt', 'Ketchup', 'Light Bulbs', 'Trash Bags']",Middle-Aged
29/07/2023,"['Yogurt', 'Toothpaste',  'Tongue Cleaner', 'Saftey Razor Blade', 'Coconut oil']",Young Adult
29/07/2023,['Cereal'],Young Adult
29/07/2023,"['Soap', 'Cereal Bars', 'Spinach', 'Cooking Oil']",Homemaker
29/07/2023,['Pickles'],Senior Citizen
29/07/2023,"['Shower Gel', 'Coconut oil', 'Cereal']",Senior Citizen
29/07/2023,"['Vegetables', 'Toothpaste',  'Tongue Cleaner', 'Coconut oil']",Teenager
29/07/2023,"['Ice Cream', 'Pickles', 'Air Freshener']",Teenager
29/07/2023,"['Dhal', 'Tomatoes', 'Pasta']",Middle-Aged
29/07/2023,['Baby Wipes'],Senior Citizen
29/07/2023,['Milk'],Young Adult
29/07/2023,"['Cleaning Spray', 'Olive Oil']",Senior Citizen
